,Unnamed: 0,Unnamed: 0.1,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Date,Price,unit_price(/kg)
14266,227392,227392,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Oct-1994,1245.76,27.14
14267,227393,227393,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Oct-1994,704.01,15.34
14268,227394,227394,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Oct-1994,9.0,9.0
14269,227395,227395,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Oct-1994,1287.22,28.04
14270,227396,227396,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Oct-1994,800.0,29.63
14271,227397,227397,Mexico,Central America & Mexico,SQ,MXN,1,P,Arabica,Oct-1994,575.0,12.53
14272,227399,227399,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Oct-1994,100.0,2.18
14273,227400,227400,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Oct-1994,3.8,8.44
14274,227401,227401,Bolivia,South America,SQ,BOB,1,P,Arabica,Oct-1994,262.5,5.72
14275,227402,227402,Brazil,South America,kg,BRL,60,G,Arabica,Oct-1994,166.97,2.78
14276,227403,227403,Brazil,South America,kg,BRL,60,G,Robusta,Oct-1994,133.77,2.23
14277,227404,227404,Colombia,South America,kg,COP,125,P,Arabica,Oct-1994,207500.0,1660.0
14278,227405,227405,Ecuador,South America,SQ,ECS,1,G,Arabica,Oct-1994,238565.0,5197.49
14279,227406,227406,Ecuador,South America,SQ,ECS,1,G,Robusta,Oct-1994,202121.48,4403.52
14280,227407,227407,Peru,South America,kg,PEN,1,P,Arabica,Oct-1994,4.88,4.88
14281,227408,227408,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Oct-1994,22701.0,494.58
14282,227947,227947,Angola,Africa,kg,ANK,1,D,Robusta,Nov-1994,53000.0,53000.0
14283,227949,227949,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-1994,275.0,275.0
14284,227950,227950,Burundi,Africa,kg,BIF,1,P,Robusta,Nov-1994,186.0,186.0
14285,227951,227951,Cameroon,Africa,kg,XAF,1,G,Arabica,Nov-1994,1000.0,1000.0
14286,227952,227952,Cameroon,Africa,kg,XAF,1,G,Robusta,Nov-1994,600.0,600.0
14287,227953,227953,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Nov-1994,400.0,400.0
14288,227954,227954,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Nov-1994,100.0,100.0
14289,227955,227955,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Nov-1994,530.0,530.0
14290,227956,227956,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-1994,220.54,12.97
14291,227957,227957,Gabon,Africa,kg,XAF,1,D,Robusta,Nov-1994,225.0,225.0
14292,227958,227958,Ghana,Africa,kg,GHC,60,G,Robusta,Nov-1994,67500.0,1125.0
14293,227959,227959,Guinea,Africa,kg,GNF,1,G,Robusta,Nov-1994,1750.0,1750.0
14294,227960,227960,Kenya,Africa,kg,KES,50,G,Arabica,Nov-1994,7303.8,146.08
14295,227962,227962,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Nov-1994,3200.0,3200.0
14296,227963,227963,Malawi,Africa,kg,MWK,1,G,Arabica,Nov-1994,40.19,40.19
14297,227965,227965,Rwanda,Africa,kg,RWF,1,P,Arabica,Nov-1994,125.0,125.0
14298,227966,227966,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Nov-1994,878.71,878.71
14299,227967,227967,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Nov-1994,355.0,355.0
14300,227968,227968,Togo,Africa,kg,XAF,1,G,Robusta,Nov-1994,650.0,650.0
14301,227969,227969,Uganda,Africa,kg,UGX,1,G,Arabica,Nov-1994,2100.0,2100.0
14302,227970,227970,Uganda,Africa,kg,UGX,1,G,Robusta,Nov-1994,1375.0,1375.0
14303,227971,227971,Zambia,Africa,kg,ZMK,1,G,Arabica,Nov-1994,1173.44,1173.44
14304,227973,227973,India,Asia & Oceania,kg,INR,50,G,Arabica,Nov-1994,3870.0,77.4
14305,227974,227974,India,Asia & Oceania,kg,INR,50,G,Robusta,Nov-1994,2485.0,49.7
14306,227975,227975,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Nov-1994,9836.0,9836.0
14307,227976,227976,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Nov-1994,5846.0,5846.0
14308,227977,227977,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Nov-1994,3.88,3.88
14309,227978,227978,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Nov-1994,2.61,2.61
14310,227979,227979,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Nov-1994,82.57,82.57
14311,227980,227980,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Nov-1994,77.11,77.11
14312,227981,227981,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Arabica,Nov-1994,110.12,110.12
14313,227982,227982,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Robusta,Nov-1994,110.12,110.12
14314,227984,227984,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Nov-1994,27500.0,27500.0
14315,227985,227985,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-1994,15673.69,341.47
14316,227986,227986,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Nov-1994,8.8,0.7
14317,227987,227987,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Nov-1994,1853.28,40.38
14318,227988,227988,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Nov-1994,1099.67,23.96
14319,227989,227989,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-1994,542.7,11.82
14320,227990,227990,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Nov-1994,11.0,11.0
14321,227991,227991,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Nov-1994,1116.08,24.32
14322,227992,227992,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Nov-1994,800.0,29.63
14323,227993,227993,Mexico,Central America & Mexico,SQ,MXN,1,P,Arabica,Nov-1994,611.8,13.33
14324,227995,227995,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Nov-1994,100.0,2.18
14325,227996,227996,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Nov-1994,3.8,8.44
14326,227997,227997,Bolivia,South America,SQ,BOB,1,P,Arabica,Nov-1994,232.5,5.07
14327,227998,227998,Brazil,South America,kg,BRL,60,G,Arabica,Nov-1994,158.69,2.64
14328,227999,227999,Brazil,South America,kg,BRL,60,G,Robusta,Nov-1994,123.97,2.07
14329,228000,228000,Colombia,South America,kg,COP,125,P,Arabica,Nov-1994,204562.0,1636.5
14330,228001,228001,Ecuador,South America,SQ,ECS,1,G,Arabica,Nov-1994,231933.27,5053.01
14331,228002,228002,Ecuador,South America,SQ,ECS,1,G,Robusta,Nov-1994,196312.27,4276.96
14332,228003,228003,Peru,South America,kg,PEN,1,P,Arabica,Nov-1994,3.53,3.53
14333,228004,228004,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Nov-1994,22701.0,494.58
14334,228543,228543,Angola,Africa,kg,ANK,1,D,Robusta,Dec-1994,53000.0,53000.0
14335,228545,228545,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-1994,275.0,275.0
14336,228546,228546,Burundi,Africa,kg,BIF,1,P,Robusta,Dec-1994,186.0,186.0
14337,228547,228547,Cameroon,Africa,kg,XAF,1,G,Arabica,Dec-1994,1100.0,1100.0
14338,228548,228548,Cameroon,Africa,kg,XAF,1,G,Robusta,Dec-1994,700.0,700.0
14339,228549,228549,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Dec-1994,400.0,400.0
14340,228550,228550,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Dec-1994,100.0,100.0
14341,228551,228551,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Dec-1994,530.0,530.0
14342,228552,228552,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-1994,265.5,15.62
14343,228553,228553,Gabon,Africa,kg,XAF,1,D,Robusta,Dec-1994,225.0,225.0
14344,228554,228554,Ghana,Africa,kg,GHC,60,G,Robusta,Dec-1994,67500.0,1125.0
14345,228555,228555,Guinea,Africa,kg,GNF,1,G,Robusta,Dec-1994,1750.0,1750.0
14346,228556,228556,Kenya,Africa,kg,KES,50,G,Arabica,Dec-1994,6256.8,125.14
14347,228558,228558,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Dec-1994,3200.0,3200.0
14348,228559,228559,Malawi,Africa,kg,MWK,1,G,Arabica,Dec-1994,52.87,52.87
14349,228561,228561,Rwanda,Africa,kg,RWF,1,P,Arabica,Dec-1994,125.0,125.0
14350,228562,228562,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Dec-1994,878.71,878.71
14351,228563,228563,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Dec-1994,355.0,355.0
14352,228564,228564,Togo,Africa,kg,XAF,1,G,Robusta,Dec-1994,650.0,650.0
14353,228565,228565,Uganda,Africa,kg,UGX,1,G,Arabica,Dec-1994,1900.0,1900.0
14354,228566,228566,Uganda,Africa,kg,UGX,1,G,Robusta,Dec-1994,1200.0,1200.0
14355,228567,228567,Zambia,Africa,kg,ZMK,1,G,Arabica,Dec-1994,500.15,500.15
14356,228569,228569,India,Asia & Oceania,kg,INR,50,G,Arabica,Dec-1994,3870.0,77.4
14357,228570,228570,India,Asia & Oceania,kg,INR,50,G,Robusta,Dec-1994,2485.0,49.7
14358,228571,228571,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Dec-1994,7991.0,7991.0
14359,228572,228572,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Dec-1994,5018.0,5018.0
14360,228573,228573,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Dec-1994,2.8,2.8
14361,228574,228574,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Dec-1994,2.25,2.25
14362,228575,228575,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Dec-1994,62.76,62.76
14363,228576,228576,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Dec-1994,60.09,60.09
14364,228577,228577,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Arabica,Dec-1994,91.75,91.75
14365,228578,228578,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Robusta,Dec-1994,91.75,91.75
14366,228579,228579,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Dec-1994,48.31,48.31
14367,228580,228580,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Dec-1994,24200.0,24200.0
14368,228581,228581,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Dec-1994,15673.69,341.47
14369,228582,228582,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Dec-1994,8.8,0.7
14370,228583,228583,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Dec-1994,1686.65,36.75
14371,228584,228584,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Dec-1994,1011.38,22.03
14372,228585,228585,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Dec-1994,530.13,11.55
14373,228586,228586,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Dec-1994,14.0,14.0
14374,228587,228587,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Dec-1994,1048.42,22.84
14375,228588,228588,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Dec-1994,800.0,29.63
14376,228589,228589,Mexico,Central America & Mexico,SQ,MXN,1,P,Arabica,Dec-1994,745.2,16.24
14377,228591,228591,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Dec-1994,100.0,2.18
14378,228592,228592,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Dec-1994,3.8,8.44
14379,228593,228593,Bolivia,South America,SQ,BOB,1,P,Arabica,Dec-1994,230.0,5.01
14380,228594,228594,Brazil,South America,kg,BRL,60,G,Arabica,Dec-1994,138.98,2.32
14381,228595,228595,Brazil,South America,kg,BRL,60,G,Robusta,Dec-1994,103.89,1.73
14382,228596,228596,Colombia,South America,kg,COP,125,P,Arabica,Dec-1994,197875.0,1583.0
14383,228597,228597,Ecuador,South America,SQ,ECS,1,G,Arabica,Dec-1994,222866.32,4855.48
14384,228598,228598,Ecuador,South America,SQ,ECS,1,G,Robusta,Dec-1994,171683.18,3740.37
14385,228599,228599,Peru,South America,kg,PEN,1,P,Arabica,Dec-1994,6.34,6.34
14386,228600,228600,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Dec-1994,22701.0,494.58
14387,229197,229197,Angola,Africa,kg,ANK,1,D,Robusta,Jan-1995,1700000.0,1700000.0
14388,229198,229198,Burundi,Africa,kg,BIF,1,P,Arabica,Jan-1995,275.0,275.0
14389,229199,229199,Burundi,Africa,kg,BIF,1,P,Robusta,Jan-1995,186.0,186.0
14390,229200,229200,Cameroon,Africa,kg,XAF,1,G,Arabica,Jan-1995,1100.0,1100.0
14391,229201,229201,Cameroon,Africa,kg,XAF,1,G,Robusta,Jan-1995,800.0,800.0
14392,229202,229202,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Jan-1995,400.0,400.0
14393,229203,229203,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Jan-1995,300.0,300.0
14394,229204,229204,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jan-1995,530.0,530.0
14395,229207,229207,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jan-1995,263.83,15.52
14396,229208,229208,Gabon,Africa,kg,XAF,1,D,Robusta,Jan-1995,225.0,225.0
14397,229209,229209,Ghana,Africa,kg,GHC,60,G,Robusta,Jan-1995,67500.0,1125.0
14398,229210,229210,Guinea,Africa,kg,GNF,1,G,Robusta,Jan-1995,2000.0,2000.0
14399,229211,229211,Kenya,Africa,kg,KES,50,G,Arabica,Jan-1995,8673.8,173.48
14400,229213,229213,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jan-1995,3200.0,3200.0
14401,229214,229214,Malawi,Africa,kg,MWK,1,G,Arabica,Jan-1995,46.48,46.48
14402,229215,229215,Rwanda,Africa,kg,RWF,1,P,Arabica,Jan-1995,125.0,125.0
14403,229216,229216,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Jan-1995,878.71,878.71
14404,229217,229217,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Jan-1995,355.0,355.0
14405,229218,229218,Togo,Africa,kg,XAF,1,G,Robusta,Jan-1995,650.0,650.0
14406,229219,229219,Uganda,Africa,kg,UGX,1,G,Arabica,Jan-1995,1650.0,1650.0
14407,229220,229220,Uganda,Africa,kg,UGX,1,G,Robusta,Jan-1995,1275.0,1275.0
14408,229223,229223,India,Asia & Oceania,kg,INR,50,G,Arabica,Jan-1995,3870.0,77.4
14409,229224,229224,India,Asia & Oceania,kg,INR,50,G,Robusta,Jan-1995,2485.0,49.7
14410,229226,229226,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Jan-1995,5085.0,5085.0
14411,229227,229227,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Jan-1995,2.82,2.82
14412,229228,229228,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Jan-1995,2.29,2.29
14413,229229,229229,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Jan-1995,60.14,60.14
14414,229230,229230,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Jan-1995,59.02,59.02
14415,229231,229231,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Arabica,Jan-1995,95.85,95.85
14416,229232,229232,Sri Lanka,Asia & Oceania,kg,LKR,1,G,Robusta,Jan-1995,95.85,95.85
14417,229233,229233,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Jan-1995,51.67,51.67
14418,229234,229234,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Jan-1995,23100.0,23100.0
14419,229235,229235,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jan-1995,15673.69,341.47
14420,229236,229236,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Jan-1995,8.8,0.7
14421,229237,229237,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Jan-1995,1794.5,39.1
14422,229238,229238,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Jan-1995,1056.89,23.03
14423,229239,229239,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jan-1995,630.43,13.73
14424,229240,229240,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Jan-1995,11.0,11.0
14425,229241,229241,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Jan-1995,1129.38,24.61
14426,229242,229242,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Jan-1995,800.0,29.63
14427,229243,229243,Mexico,Central America & Mexico,SQ,MXN,1,P,Arabica,Jan-1995,782.0,17.04
